,age,workclass,fnlwgt,education.num,capital.loss,hours.per.week,income
438,47.0,Self-emp-not-inc,156103.0,10.0,1679.0,42.0,<=50K
439,25.0,Federal-gov,183931.0,7.0,100.0,47.0,<=50K
440,44.0,Private,270723.0,10.0,266.0,41.0,<=50K
441,18.0,Private,193412.0,9.0,269.0,49.0,>50K
442,42.0,Private,211596.0,14.0,1984.0,49.0,>50K
443,25.0,Private,127065.0,7.0,231.0,17.0,<=50K
444,69.0,?,547851.0,10.0,1830.0,93.0,>50K
445,60.0,Self-emp-not-inc,282912.0,9.0,2582.0,46.0,<=50K
446,48.0,?,210178.0,9.0,130.0,38.0,<=50K
447,62.0,Private,34711.0,9.0,282.0,48.0,<=50K
448,26.0,State-gov,229962.0,10.0,96.0,23.0,<=50K
449,20.0,Private,722978.0,9.0,465.0,44.0,<=50K
450,24.0,Private,458285.0,10.0,253.0,31.0,<=50K
451,39.0,Self-emp-not-inc,311045.0,15.0,311.0,91.0,>50K
452,55.0,Federal-gov,78811.0,13.0,2140.0,44.0,>50K
453,75.0,?,322952.0,5.0,2748.0,52.0,>50K
454,46.0,Private,263733.0,12.0,349.0,27.0,<=50K
455,53.0,Local-gov,204579.0,8.0,22.0,43.0,<=50K
456,62.0,Self-emp-not-inc,254431.0,10.0,116.0,56.0,<=50K
457,27.0,Private,125862.0,9.0,1706.0,76.0,<=50K
458,32.0,Private,138834.0,10.0,318.0,46.0,<=50K
459,21.0,Private,194476.0,10.0,109.0,39.0,<=50K
460,18.0,Private,327611.0,9.0,368.0,57.0,<=50K
461,47.0,Private,106684.0,14.0,77.0,38.0,<=50K
462,19.0,Private,176591.0,9.0,212.0,49.0,<=50K
463,33.0,State-gov,688599.0,8.0,410.0,46.0,<=50K
464,44.0,Private,149635.0,5.0,240.0,36.0,<=50K
465,28.0,Private,340392.0,10.0,519.0,38.0,<=50K
466,76.0,Self-emp-not-inc,692710.0,12.0,482.0,57.0,<=50K
467,26.0,Private,281710.0,11.0,1897.0,45.0,<=50K
468,41.0,Local-gov,195714.0,13.0,294.0,38.0,>50K
469,32.0,Private,287876.0,9.0,304.0,44.0,<=50K
470,61.0,Private,111746.0,9.0,390.0,40.0,<=50K
471,28.0,Local-gov,217720.0,10.0,543.0,40.0,<=50K
472,29.0,Local-gov,146228.0,9.0,432.0,71.0,>50K
473,40.0,Private,31138.0,10.0,143.0,46.0,<=50K
474,56.0,Private,49927.0,6.0,444.0,46.0,<=50K
475,22.0,Private,295128.0,10.0,278.0,30.0,<=50K
476,47.0,Private,113713.0,10.0,437.0,40.0,<=50K
477,60.0,State-gov,365703.0,14.0,500.0,41.0,<=50K
478,24.0,Private,81023.0,10.0,526.0,19.0,<=50K
479,43.0,Federal-gov,776442.0,10.0,284.0,43.0,<=50K
480,35.0,?,46771.0,10.0,79.0,24.0,<=50K
481,49.0,Private,29810.0,3.0,133.0,36.0,<=50K
482,40.0,Private,409703.0,9.0,117.0,38.0,<=50K
483,43.0,Private,51577.0,9.0,192.0,42.0,<=50K
484,33.0,State-gov,282352.0,8.0,327.0,40.0,<=50K
485,40.0,Private,370063.0,7.0,338.0,40.0,<=50K
486,30.0,Private,205368.0,9.0,180.0,46.0,<=50K
487,20.0,Private,271622.0,9.0,385.0,45.0,<=50K
488,36.0,Federal-gov,637741.0,9.0,393.0,39.0,<=50K
489,33.0,Private,105330.0,7.0,523.0,57.0,<=50K
490,36.0,Private,482701.0,9.0,3550.0,43.0,<=50K
491,60.0,Private,174513.0,10.0,78.0,42.0,>50K
492,31.0,Private,293126.0,9.0,190.0,49.0,<=50K
493,35.0,Private,265424.0,9.0,147.0,47.0,<=50K
494,33.0,State-gov,233911.0,10.0,218.0,27.0,<=50K
495,62.0,?,188135.0,3.0,3791.0,49.0,<=50K
496,55.0,Local-gov,258276.0,14.0,1884.0,48.0,<=50K
497,49.0,Local-gov,47734.0,9.0,277.0,42.0,<=50K
498,59.0,Private,108237.0,4.0,237.0,49.0,<=50K
499,29.0,Private,87417.0,10.0,175.0,41.0,<=50K
500,22.0,Private,418803.0,10.0,364.0,36.0,<=50K
501,29.0,Private,265677.0,9.0,480.0,44.0,<=50K
502,31.0,Federal-gov,107157.0,9.0,433.0,17.0,<=50K
503,17.0,?,476662.0,7.0,197.0,12.0,>50K
504,39.0,Private,574422.0,9.0,507.0,39.0,<=50K
505,30.0,Private,974536.0,9.0,123.0,46.0,<=50K
506,47.0,Local-gov,157784.0,6.0,26.0,34.0,<=50K
507,21.0,Private,135492.0,10.0,406.0,44.0,<=50K
508,52.0,Private,77144.0,6.0,26.0,39.0,<=50K
509,32.0,?,401158.0,9.0,364.0,41.0,<=50K
510,40.0,Private,107503.0,9.0,352.0,43.0,<=50K
511,32.0,Private,80895.0,11.0,144.0,40.0,<=50K
512,20.0,Private,280341.0,9.0,492.0,37.0,<=50K
513,28.0,Private,175530.0,9.0,197.0,39.0,<=50K
514,35.0,Private,183993.0,10.0,315.0,46.0,<=50K
515,38.0,Private,162953.0,9.0,52.0,49.0,<=50K
516,41.0,Private,174271.0,13.0,305.0,44.0,<=50K
517,25.0,Private,310514.0,9.0,110.0,38.0,>50K
518,43.0,Private,92071.0,11.0,443.0,40.0,<=50K
519,86.0,Without-pay,1215781.0,14.0,2399.0,63.0,<=50K
520,53.0,Private,92585.0,7.0,116.0,41.0,<=50K
521,39.0,Private,234074.0,13.0,463.0,33.0,<=50K
522,79.0,Private,44136.0,6.0,99.0,9.0,<=50K
523,57.0,Private,207193.0,10.0,52.0,48.0,<=50K
524,42.0,Federal-gov,250309.0,10.0,135.0,20.0,<=50K
525,26.0,Private,63791.0,8.0,467.0,49.0,<=50K
526,20.0,Private,520444.0,9.0,495.0,48.0,<=50K
527,19.0,Private,270879.0,12.0,189.0,43.0,<=50K
528,32.0,Private,63870.0,11.0,204.0,23.0,<=50K
529,31.0,?,305727.0,9.0,94.0,45.0,<=50K
530,66.0,Never-worked,813865.0,12.0,1346.0,93.0,<=50K
531,17.0,?,211250.0,5.0,104.0,33.0,<=50K
532,66.0,Private,242066.0,4.0,159.0,43.0,<=50K
533,48.0,Self-emp-inc,521403.0,10.0,137.0,44.0,<=50K
534,48.0,Private,150384.0,9.0,253.0,40.0,<=50K
535,43.0,Private,252644.0,4.0,324.0,45.0,<=50K
536,41.0,Private,341525.0,7.0,124.0,48.0,<=50K
537,42.0,Private,51592.0,7.0,417.0,42.0,<=50K
538,25.0,?,284863.0,7.0,503.0,21.0,<=50K
539,33.0,Local-gov,224050.0,10.0,76.0,35.0,<=50K
540,40.0,Private,66480.0,10.0,504.0,42.0,<=50K
541,51.0,Private,52646.0,4.0,312.0,47.0,<=50K
542,41.0,Private,21701.0,14.0,424.0,49.0,>50K
543,32.0,Private,294175.0,9.0,342.0,48.0,<=50K
544,23.0,Private,226640.0,14.0,244.0,18.0,<=50K
545,21.0,Private,369980.0,10.0,337.0,36.0,>50K
546,50.0,Private,348327.0,9.0,414.0,49.0,<=50K
547,32.0,Private,1191143.0,9.0,59.0,44.0,>50K
548,80.0,Self-emp-inc,1071495.0,9.0,4231.0,44.0,<=50K
549,33.0,Private,323639.0,9.0,334.0,47.0,<=50K
550,34.0,Private,165313.0,14.0,28.0,48.0,>50K
551,42.0,Private,22444.0,9.0,51.0,53.0,>50K
552,52.0,Private,97160.0,9.0,118.0,40.0,>50K
553,41.0,Local-gov,95493.0,10.0,246.0,50.0,<=50K
554,20.0,Private,105473.0,9.0,390.0,40.0,<=50K
555,29.0,Private,398466.0,7.0,235.0,43.0,<=50K
556,42.0,Federal-gov,164521.0,11.0,103.0,53.0,>50K
557,43.0,Local-gov,1204962.0,16.0,33.0,96.0,<=50K
558,49.0,Private,87789.0,6.0,318.0,86.0,<=50K
559,18.0,State-gov,170013.0,10.0,79.0,47.0,<=50K
560,25.0,Private,100580.0,9.0,194.0,22.0,<=50K
561,40.0,Federal-gov,177093.0,10.0,356.0,45.0,<=50K
562,49.0,Federal-gov,273690.0,13.0,403.0,45.0,<=50K
563,17.0,Private,482523.0,9.0,179.0,16.0,<=50K
564,40.0,Private,277764.0,10.0,535.0,41.0,<=50K
565,42.0,Private,50925.0,10.0,167.0,38.0,<=50K
566,30.0,Private,306656.0,9.0,505.0,19.0,<=50K
567,57.0,Local-gov,25333.0,10.0,184.0,29.0,<=50K
568,41.0,Private,308030.0,10.0,104.0,29.0,<=50K
569,17.0,Local-gov,40802.0,9.0,468.0,34.0,<=50K
570,40.0,Private,307112.0,9.0,4.0,59.0,>50K
571,53.0,Private,47608.0,10.0,542.0,42.0,<=50K
572,51.0,Federal-gov,198669.0,10.0,233.0,41.0,<=50K
573,39.0,Private,59024.0,11.0,30.0,46.0,<=50K
574,42.0,Private,254482.0,9.0,467.0,41.0,<=50K
575,41.0,State-gov,127795.0,10.0,464.0,40.0,<=50K
576,28.0,?,255802.0,10.0,154.0,50.0,<=50K
577,37.0,Private,186900.0,9.0,154.0,35.0,<=50K
578,43.0,Private,479714.0,10.0,482.0,53.0,<=50K
579,29.0,Private,150630.0,10.0,287.0,47.0,<=50K
580,45.0,Federal-gov,233046.0,10.0,150.0,46.0,<=50K
581,25.0,Private,25627.0,9.0,212.0,40.0,<=50K
582,49.0,Private,83641.0,9.0,115.0,50.0,<=50K
583,29.0,Private,326136.0,12.0,533.0,47.0,>50K
584,49.0,Private,324702.0,11.0,398.0,91.0,<=50K
585,33.0,Private,46103.0,9.0,456.0,44.0,<=50K
586,46.0,Private,206587.0,11.0,54.0,47.0,>50K
587,32.0,Private,172210.0,5.0,2742.0,49.0,<=50K
588,24.0,State-gov,228669.0,11.0,171.0,49.0,<=50K
589,52.0,Local-gov,128386.0,9.0,119.0,43.0,<=50K
590,29.0,State-gov,320809.0,14.0,397.0,16.0,<=50K
591,50.0,Private,148639.0,9.0,307.0,20.0,<=50K
592,46.0,Self-emp-inc,769580.0,16.0,1667.0,28.0,>50K
593,31.0,Federal-gov,271445.0,10.0,364.0,45.0,<=50K
594,19.0,Private,301895.0,10.0,518.0,40.0,<=50K
595,24.0,?,212538.0,10.0,185.0,21.0,<=50K
596,25.0,Private,316935.0,9.0,62.0,49.0,<=50K
597,29.0,Private,365150.0,9.0,433.0,16.0,<=50K
598,19.0,Private,351137.0,9.0,320.0,14.0,<=50K
599,26.0,Private,295949.0,9.0,416.0,40.0,<=50K
600,42.0,Private,174485.0,9.0,432.0,50.0,<=50K
601,52.0,Private,294286.0,8.0,478.0,49.0,<=50K
602,17.0,?,273083.0,10.0,1289.0,42.0,<=50K
603,34.0,Private,189713.0,9.0,191.0,49.0,<=50K
604,23.0,Private,258282.0,10.0,413.0,40.0,<=50K
605,56.0,Local-gov,203690.0,12.0,21.0,46.0,<=50K
606,48.0,Private,104149.0,10.0,235.0,38.0,<=50K
607,42.0,State-gov,395851.0,10.0,398.0,42.0,>50K
608,33.0,State-gov,197719.0,1.0,2871.0,81.0,<=50K
609,46.0,Private,104658.0,13.0,2154.0,87.0,>50K
610,32.0,Federal-gov,611498.0,10.0,224.0,19.0,<=50K
611,55.0,Private,287385.0,5.0,0.0,32.0,<=50K
612,53.0,Local-gov,821998.0,13.0,306.0,48.0,>50K
613,39.0,Private,478036.0,10.0,228.0,48.0,<=50K
614,25.0,Local-gov,321283.0,10.0,167.0,41.0,<=50K
615,78.0,Private,543956.0,10.0,459.0,58.0,>50K
616,23.0,Private,328432.0,10.0,237.0,27.0,<=50K
617,19.0,Private,205557.0,10.0,421.0,40.0,<=50K
618,31.0,Private,550444.0,10.0,377.0,46.0,<=50K
619,27.0,?,463150.0,9.0,381.0,6.0,<=50K
620,18.0,?,189237.0,10.0,68.0,76.0,<=50K
621,51.0,Private,237369.0,10.0,539.0,42.0,<=50K
622,20.0,Private,177356.0,13.0,24.0,38.0,>50K
623,42.0,Private,52773.0,9.0,35.0,46.0,<=50K
624,47.0,Local-gov,231396.0,11.0,282.0,38.0,<=50K
625,24.0,Private,305994.0,9.0,450.0,42.0,<=50K
626,42.0,Private,429493.0,7.0,464.0,47.0,<=50K
627,47.0,Federal-gov,190633.0,10.0,142.0,45.0,<=50K
628,36.0,Private,300141.0,9.0,338.0,41.0,<=50K
629,39.0,Private,294283.0,10.0,303.0,47.0,<=50K
630,31.0,Private,67619.0,10.0,260.0,49.0,<=50K
631,45.0,Private,46798.0,9.0,495.0,40.0,<=50K
632,55.0,Local-gov,446592.0,6.0,0.0,55.0,<=50K
633,27.0,Private,322155.0,8.0,168.0,40.0,<=50K
634,50.0,Private,210045.0,4.0,140.0,55.0,<=50K
635,25.0,Private,227325.0,9.0,3844.0,15.0,<=50K
636,46.0,Local-gov,852000.0,14.0,397.0,32.0,>50K
637,17.0,Private,326743.0,11.0,288.0,31.0,<=50K
638,33.0,Private,183779.0,10.0,194.0,46.0,<=50K
639,34.0,Private,178727.0,10.0,357.0,35.0,<=50K
640,26.0,?,204223.0,8.0,34.0,30.0,<=50K
641,59.0,Federal-gov,91922.0,11.0,3607.0,22.0,<=50K
642,29.0,Self-emp-not-inc,326572.0,9.0,323.0,47.0,<=50K
643,43.0,Federal-gov,181559.0,14.0,1637.0,41.0,>50K
644,36.0,Federal-gov,300315.0,10.0,195.0,43.0,<=50K
645,23.0,Private,257830.0,10.0,80.0,17.0,<=50K
646,18.0,Private,314765.0,14.0,15.0,34.0,<=50K
647,21.0,Private,326264.0,10.0,472.0,47.0,<=50K
648,40.0,Private,443946.0,11.0,232.0,42.0,>50K
649,30.0,Private,58756.0,10.0,421.0,45.0,<=50K
650,28.0,Private,317915.0,10.0,5.0,38.0,>50K
651,19.0,Private,333750.0,10.0,224.0,23.0,<=50K
652,52.0,Private,173944.0,9.0,44.0,4.0,<=50K
653,21.0,Private,84258.0,10.0,6.0,21.0,<=50K
654,77.0,?,217961.0,15.0,2626.0,66.0,<=50K
655,19.0,State-gov,313640.0,9.0,445.0,23.0,<=50K
656,42.0,Local-gov,253623.0,14.0,280.0,59.0,>50K
657,20.0,Private,236030.0,9.0,1793.0,26.0,<=50K
658,50.0,Private,223466.0,8.0,89.0,38.0,<=50K
659,25.0,Private,241254.0,10.0,135.0,38.0,<=50K
660,44.0,Private,58489.0,14.0,246.0,43.0,>50K
661,45.0,Local-gov,100589.0,10.0,345.0,39.0,<=50K
662,24.0,Private,243870.0,10.0,446.0,40.0,<=50K
663,43.0,Private,217026.0,12.0,419.0,44.0,<=50K
664,29.0,Private,176735.0,12.0,274.0,39.0,<=50K
665,48.0,Private,199477.0,10.0,83.0,46.0,<=50K
666,50.0,Private,141666.0,9.0,475.0,47.0,<=50K
667,25.0,Private,286420.0,11.0,46.0,98.0,<=50K
668,57.0,Local-gov,163920.0,10.0,156.0,49.0,<=50K
669,25.0,Private,43029.0,14.0,35.0,70.0,<=50K
670,51.0,Private,476502.0,10.0,54.0,39.0,<=50K
671,37.0,Local-gov,314304.0,9.0,173.0,39.0,<=50K
672,34.0,Private,230464.0,9.0,532.0,40.0,<=50K
673,45.0,Private,168724.0,10.0,533.0,44.0,<=50K
674,46.0,Private,173300.0,7.0,331.0,49.0,<=50K
675,78.0,Self-emp-inc,932098.0,9.0,3275.0,75.0,<=50K
676,27.0,Private,106672.0,13.0,3152.0,44.0,>50K
677,20.0,?,155702.0,9.0,460.0,37.0,<=50K
678,55.0,Private,355988.0,3.0,96.0,22.0,<=50K
679,49.0,Self-emp-not-inc,40471.0,10.0,84.0,49.0,<=50K
680,52.0,Private,41423.0,9.0,298.0,30.0,<=50K
681,44.0,Self-emp-inc,596404.0,1.0,1578.0,3.0,<=50K
682,45.0,?,169605.0,7.0,493.0,38.0,<=50K
683,45.0,Private,206153.0,9.0,206.0,75.0,>50K
684,34.0,Private,41111.0,6.0,92.0,44.0,<=50K
685,45.0,Private,157939.0,8.0,396.0,57.0,<=50K
686,47.0,Private,312884.0,9.0,86.0,57.0,<=50K
687,36.0,Private,195678.0,9.0,155.0,32.0,<=50K
688,27.0,State-gov,24969.0,9.0,287.0,36.0,<=50K
689,45.0,Private,63178.0,9.0,422.0,61.0,<=50K
690,23.0,?,62362.0,10.0,409.0,59.0,>50K
691,51.0,Local-gov,176983.0,9.0,340.0,42.0,<=50K
692,60.0,Private,42438.0,10.0,149.0,46.0,<=50K
693,34.0,Private,150097.0,10.0,155.0,42.0,<=50K
694,23.0,?,185777.0,6.0,474.0,19.0,<=50K
695,30.0,Private,247025.0,11.0,409.0,38.0,<=50K
696,32.0,?,131580.0,9.0,168.0,68.0,>50K
697,62.0,Private,287274.0,11.0,2.0,23.0,<=50K
698,41.0,Private,68043.0,9.0,429.0,49.0,<=50K
699,28.0,Private,352762.0,9.0,148.0,48.0,<=50K
700,18.0,Private,86253.0,10.0,430.0,47.0,<=50K
701,35.0,Local-gov,232013.0,13.0,218.0,44.0,>50K
702,41.0,Without-pay,401808.0,4.0,222.0,48.0,<=50K
703,29.0,Private,65384.0,10.0,264.0,44.0,<=50K
704,32.0,Local-gov,93916.0,10.0,27.0,38.0,<=50K
705,31.0,Self-emp-not-inc,327900.0,9.0,429.0,42.0,<=50K
706,49.0,Federal-gov,177071.0,14.0,538.0,54.0,>50K
707,27.0,Federal-gov,367786.0,10.0,238.0,42.0,<=50K
708,29.0,Private,152271.0,11.0,33.0,50.0,<=50K
709,39.0,Without-pay,409854.0,4.0,66.0,86.0,>50K
710,28.0,Private,298174.0,10.0,255.0,40.0,<=50K
711,43.0,Private,188179.0,12.0,446.0,49.0,<=50K
712,30.0,Private,174249.0,13.0,236.0,57.0,>50K
713,41.0,Private,20144.0,9.0,3620.0,48.0,<=50K
714,60.0,?,142459.0,9.0,195.0,45.0,<=50K
715,33.0,Local-gov,58060.0,10.0,364.0,6.0,<=50K
716,51.0,Federal-gov,130830.0,14.0,494.0,40.0,<=50K
717,33.0,Private,1237860.0,9.0,292.0,23.0,<=50K
718,38.0,Private,134387.0,11.0,181.0,54.0,<=50K
719,26.0,Private,480920.0,9.0,349.0,34.0,<=50K
720,28.0,Private,210550.0,14.0,216.0,45.0,<=50K
721,62.0,Private,152747.0,10.0,313.0,43.0,>50K
722,43.0,Local-gov,272228.0,15.0,26.0,48.0,<=50K
723,52.0,Private,204439.0,5.0,75.0,31.0,<=50K
724,36.0,Local-gov,209879.0,13.0,318.0,42.0,<=50K
725,36.0,Private,189963.0,7.0,453.0,8.0,<=50K
726,52.0,Local-gov,160610.0,13.0,16.0,41.0,>50K
727,21.0,Private,227389.0,8.0,516.0,56.0,<=50K
728,39.0,Private,229970.0,9.0,435.0,28.0,<=50K
729,62.0,Private,194866.0,13.0,43.0,43.0,<=50K
730,36.0,Private,301166.0,10.0,356.0,41.0,<=50K
731,22.0,?,262637.0,9.0,284.0,50.0,<=50K
732,48.0,Private,51697.0,6.0,209.0,43.0,<=50K
733,27.0,Private,456013.0,10.0,406.0,43.0,>50K
734,48.0,Private,259544.0,4.0,397.0,41.0,<=50K
735,42.0,Private,143467.0,10.0,541.0,49.0,<=50K
736,71.0,Federal-gov,285991.0,8.0,41.0,41.0,>50K
737,35.0,Federal-gov,87074.0,9.0,27.0,38.0,<=50K
738,49.0,Private,387519.0,10.0,284.0,40.0,<=50K
739,18.0,Private,159097.0,5.0,25.0,17.0,<=50K
740,79.0,Self-emp-not-inc,1140529.0,5.0,160.0,12.0,<=50K
741,18.0,State-gov,35614.0,13.0,35.0,38.0,<=50K
742,26.0,Private,621993.0,10.0,471.0,43.0,<=50K
743,57.0,Private,127039.0,11.0,391.0,42.0,<=50K
744,24.0,Private,320315.0,10.0,438.0,18.0,<=50K
745,47.0,Federal-gov,427206.0,7.0,43.0,44.0,<=50K
746,55.0,?,175711.0,14.0,3071.0,38.0,<=50K
747,33.0,Private,87081.0,12.0,5.0,40.0,<=50K
748,33.0,Private,29649.0,9.0,145.0,38.0,>50K
749,52.0,Private,279764.0,9.0,331.0,39.0,<=50K
750,38.0,Private,215108.0,9.0,439.0,46.0,>50K
751,21.0,Private,80941.0,10.0,532.0,47.0,>50K
752,56.0,Private,77245.0,10.0,285.0,45.0,<=50K
753,59.0,Private,70690.0,9.0,490.0,51.0,<=50K
754,38.0,State-gov,412530.0,10.0,181.0,41.0,<=50K
755,47.0,Private,581403.0,10.0,1396.0,58.0,>50K
756,33.0,Private,499006.0,9.0,12.0,42.0,<=50K
757,44.0,Self-emp-not-inc,471309.0,13.0,324.0,27.0,<=50K
758,31.0,Private,230082.0,10.0,226.0,46.0,<=50K
759,36.0,Private,290892.0,10.0,391.0,40.0,>50K
760,23.0,Private,385992.0,9.0,464.0,42.0,<=50K
761,67.0,Local-gov,194457.0,12.0,1203.0,39.0,<=50K
762,35.0,Private,71145.0,9.0,90.0,49.0,<=50K
763,24.0,Private,54911.0,11.0,270.0,8.0,<=50K
764,25.0,?,223292.0,5.0,48.0,21.0,<=50K
765,23.0,Private,592255.0,13.0,467.0,74.0,<=50K
766,49.0,Self-emp-not-inc,125652.0,10.0,123.0,46.0,<=50K
767,43.0,Federal-gov,205715.0,11.0,10.0,86.0,<=50K
768,52.0,?,129831.0,9.0,304.0,45.0,<=50K
769,38.0,State-gov,271972.0,14.0,115.0,48.0,>50K
770,46.0,Federal-gov,45084.0,13.0,486.0,49.0,>50K
771,48.0,Private,578504.0,10.0,240.0,28.0,<=50K
772,49.0,Local-gov,184714.0,9.0,363.0,48.0,<=50K
773,27.0,Never-worked,278930.0,12.0,280.0,49.0,<=50K
774,38.0,Private,217299.0,9.0,85.0,39.0,<=50K
775,22.0,Private,267812.0,10.0,259.0,51.0,<=50K
776,27.0,Private,166105.0,14.0,305.0,39.0,<=50K
777,24.0,Private,286065.0,9.0,250.0,44.0,<=50K
778,32.0,Private,262946.0,14.0,405.0,43.0,>50K
779,29.0,Private,264768.0,9.0,196.0,42.0,>50K
780,29.0,?,58429.0,14.0,183.0,48.0,>50K
781,66.0,Private,405023.0,9.0,102.0,39.0,<=50K
782,29.0,Local-gov,184343.0,10.0,315.0,47.0,<=50K
783,79.0,Self-emp-not-inc,252746.0,1.0,56.0,13.0,<=50K
784,40.0,Private,170861.0,12.0,366.0,47.0,<=50K
785,31.0,Self-emp-not-inc,254338.0,12.0,3046.0,47.0,>50K
786,46.0,Private,291967.0,10.0,423.0,41.0,>50K
787,44.0,Private,472789.0,10.0,200.0,40.0,<=50K
788,29.0,Without-pay,732372.0,2.0,161.0,86.0,<=50K
789,47.0,State-gov,196089.0,13.0,180.0,48.0,<=50K
790,27.0,Private,174283.0,8.0,134.0,44.0,<=50K
791,35.0,Private,255252.0,10.0,426.0,26.0,<=50K
792,31.0,Private,242623.0,9.0,49.0,40.0,<=50K
793,53.0,Private,29531.0,10.0,108.0,6.0,<=50K
794,35.0,Private,288703.0,11.0,366.0,47.0,<=50K
795,53.0,Federal-gov,620150.0,7.0,199.0,41.0,<=50K
796,34.0,Private,102797.0,10.0,448.0,37.0,<=50K
797,44.0,Self-emp-inc,985083.0,3.0,1443.0,9.0,<=50K
798,44.0,Private,442129.0,10.0,63.0,87.0,<=50K
799,52.0,Federal-gov,49333.0,6.0,131.0,50.0,<=50K
800,55.0,Private,229995.0,6.0,256.0,17.0,<=50K
801,22.0,?,213100.0,9.0,248.0,48.0,<=50K
802,41.0,Private,101988.0,10.0,455.0,47.0,<=50K
803,63.0,Private,121147.0,5.0,260.0,47.0,<=50K
804,33.0,Private,262966.0,9.0,346.0,42.0,<=50K
805,60.0,Federal-gov,201611.0,9.0,38.0,49.0,<=50K
806,33.0,Private,368534.0,10.0,57.0,40.0,<=50K
807,39.0,Private,366180.0,10.0,359.0,46.0,<=50K
808,44.0,Private,255490.0,9.0,367.0,50.0,<=50K
809,32.0,?,326231.0,9.0,226.0,61.0,<=50K
810,21.0,Private,122079.0,9.0,448.0,15.0,<=50K
811,30.0,Private,309958.0,9.0,19.0,40.0,<=50K
812,62.0,Local-gov,33838.0,9.0,277.0,48.0,<=50K
813,31.0,Federal-gov,335755.0,10.0,243.0,36.0,<=50K
814,46.0,Private,104750.0,10.0,520.0,42.0,<=50K
815,18.0,?,55586.0,9.0,89.0,60.0,<=50K
816,32.0,Private,227732.0,9.0,57.0,46.0,<=50K
817,22.0,Private,133838.0,8.0,165.0,50.0,<=50K
818,53.0,Private,34387.0,7.0,372.0,46.0,<=50K
819,46.0,Private,469000.0,8.0,514.0,48.0,<=50K
820,39.0,Private,240225.0,10.0,362.0,45.0,<=50K
821,33.0,Private,112431.0,9.0,478.0,35.0,<=50K
822,45.0,Self-emp-inc,182450.0,16.0,3249.0,30.0,>50K
823,27.0,Private,185524.0,10.0,188.0,49.0,>50K
824,31.0,Private,280907.0,9.0,318.0,42.0,<=50K
825,29.0,Private,25655.0,10.0,511.0,36.0,<=50K
826,27.0,Private,275195.0,9.0,458.0,54.0,<=50K
827,19.0,Private,68352.0,10.0,454.0,38.0,<=50K
828,41.0,Private,66608.0,9.0,83.0,48.0,<=50K
829,49.0,Local-gov,324957.0,9.0,39.0,44.0,<=50K
830,36.0,Private,310534.0,10.0,200.0,41.0,<=50K
831,36.0,Private,67637.0,10.0,349.0,32.0,<=50K
832,25.0,Private,235905.0,7.0,289.0,2.0,<=50K
833,23.0,Private,221812.0,10.0,511.0,42.0,<=50K
834,37.0,Private,350612.0,10.0,254.0,41.0,<=50K
835,61.0,Private,168553.0,10.0,430.0,46.0,<=50K
836,17.0,Private,745627.0,9.0,424.0,46.0,<=50K
837,39.0,Local-gov,287337.0,9.0,48.0,45.0,<=50K
838,34.0,Private,241998.0,10.0,248.0,44.0,<=50K
839,42.0,Private,208377.0,14.0,408.0,53.0,>50K
840,20.0,Private,118203.0,9.0,510.0,44.0,<=50K
841,34.0,Federal-gov,838455.0,10.0,209.0,48.0,<=50K
842,32.0,Private,162318.0,12.0,407.0,42.0,<=50K
843,52.0,Local-gov,167236.0,9.0,160.0,46.0,<=50K
844,53.0,Federal-gov,170826.0,10.0,178.0,49.0,<=50K
845,30.0,Private,53283.0,9.0,359.0,41.0,<=50K
846,41.0,Without-pay,378108.0,4.0,398.0,20.0,>50K
847,22.0,Private,310419.0,9.0,10.0,43.0,<=50K
848,44.0,Private,92340.0,13.0,214.0,46.0,>50K
849,33.0,Local-gov,106887.0,2.0,2960.0,87.0,<=50K
850,51.0,Self-emp-inc,131170.0,14.0,241.0,38.0,>50K
851,43.0,Never-worked,989033.0,8.0,495.0,53.0,<=50K
852,44.0,Local-gov,248062.0,1.0,2931.0,97.0,<=50K
853,19.0,State-gov,188861.0,1.0,3578.0,18.0,<=50K
854,37.0,Private,24566.0,10.0,48.0,55.0,<=50K
855,79.0,Self-emp-inc,483035.0,10.0,442.0,61.0,<=50K
856,70.0,Federal-gov,132449.0,9.0,132.0,7.0,<=50K
857,40.0,Private,428957.0,9.0,525.0,31.0,<=50K
858,21.0,Private,207797.0,13.0,170.0,48.0,>50K
859,39.0,Private,221908.0,10.0,45.0,58.0,>50K
860,43.0,Self-emp-not-inc,319354.0,7.0,1070.0,34.0,<=50K
861,43.0,Private,330946.0,9.0,519.0,46.0,<=50K
862,31.0,Never-worked,588256.0,9.0,79.0,47.0,<=50K
863,36.0,Private,476024.0,10.0,487.0,39.0,>50K
864,52.0,Local-gov,81355.0,15.0,546.0,58.0,>50K
865,49.0,Without-pay,1243958.0,10.0,111.0,45.0,<=50K
866,37.0,Private,289441.0,14.0,400.0,42.0,>50K
867,56.0,Self-emp-not-inc,522517.0,10.0,33.0,39.0,<=50K
868,23.0,Private,319678.0,10.0,442.0,17.0,<=50K
869,72.0,Private,490172.0,15.0,2230.0,17.0,>50K
870,18.0,Private,61637.0,11.0,181.0,46.0,<=50K
871,20.0,Private,408919.0,6.0,152.0,1.0,<=50K
872,34.0,Private,322233.0,5.0,348.0,24.0,<=50K
873,24.0,Private,230771.0,9.0,419.0,38.0,<=50K
