,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv
61,2.0,60.0,"(3, 1, 2)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
62,2.0,60.0,"(3, 1, 2)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
63,2.0,60.0,"(3, 1, 2)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
64,2.0,60.0,"(3, 1, 2)",177825.0539587441,239.95063398200583,0.15596330275229353,694.0,204.0,113.18127053536729,0.23397698496116748,-0.964929408076598,-0.7309524231154305,0.8992729294635202,368.0,262.84215795796536,112.35973745729186,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,25625.927515834715,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
65,2.0,60.0,"(3, 2, 1)",215617.7459172124,272.0822621880825,-0.298165137614679,651.0,240.0,142.72701215957684,1.3390172199097279,-0.964929408076598,0.3740878118331298,0.9999999999999999,566.0,365.2259574564765,158.80799316669663,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,2408.8088522245234,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
66,2.0,60.0,"(3, 2, 1)",206519.41632170317,576.1240997977616,-0.06192660550458706,534.0,222.0,122.76807402578245,1.2101582615494386,-0.964929408076598,0.24522885347284065,0.9425461421665517,463.0,328.0015243867016,153.83114547743213,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,8681.453928473871,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
67,2.0,60.0,"(3, 2, 1)",211964.6087638822,317.9134197947548,-0.20412844036697253,654.0,290.0,153.5545505675426,1.7085660073003512,-0.964929408076598,0.7436365992237532,0.6441322455870092,525.0,365.04657237125235,164.59876820715698,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,32320.383877427492,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
68,2.0,60.0,"(3, 2, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
69,2.0,60.0,"(3, 2, 1)",210218.05869265,306.32612583665144,-0.15366972477064222,686.0,325.0,166.22575011110644,1.7469161353254048,-0.964929408076598,0.7819867272488069,0.6798657425322026,503.0,369.69582091227375,176.3124887610142,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,6767.077218071179,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
70,2.0,60.0,"(3, 2, 2)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
71,2.0,60.0,"(3, 2, 2)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
72,2.0,60.0,"(3, 2, 2)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
73,2.0,60.0,"(3, 2, 2)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
74,2.0,60.0,"(3, 2, 2)",188212.67766315793,252.79859332744917,0.05504587155963303,625.0,194.0,114.97391008398384,0.2742683656152277,-0.964929408076598,-0.6906610424613703,0.8992729294635202,412.0,284.08801453070845,119.01667865491818,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,15238.30381142089,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
