,age,job,education,balance,pdays,deposit
730,66,retired,secondary,2326,181,yes
731,52,services,secondary,961,553,yes
732,38,management,tertiary,455,555,yes
733,59,self-employed,tertiary,2013,94,yes
734,47,blue-collar,secondary,1568,262,yes
735,22,student,unknown,1215,192,yes
736,60,retired,secondary,1,184,yes
737,39,management,tertiary,763,189,yes
738,80,housemaid,primary,0,189,yes
739,47,admin.,secondary,368,187,yes
740,37,unemployed,tertiary,7620,176,yes
741,29,self-employed,tertiary,805,103,yes
742,40,management,tertiary,0,182,yes
743,32,management,tertiary,302,384,yes
744,20,student,secondary,215,92,yes
745,48,housemaid,tertiary,5473,184,yes
746,60,admin.,secondary,106,187,yes
747,70,retired,primary,2346,184,yes
748,63,technician,secondary,973,388,yes
749,59,technician,secondary,7766,461,yes
750,22,student,secondary,948,191,yes
751,66,management,unknown,2149,87,yes
752,52,technician,secondary,117,186,yes
753,71,retired,secondary,0,171,yes
754,33,management,tertiary,71,102,yes
755,56,technician,secondary,1938,192,yes
756,30,management,tertiary,5359,191,yes
757,73,retired,unknown,519,133,yes
758,28,blue-collar,secondary,-46,89,yes
759,28,technician,secondary,598,288,yes
760,37,management,tertiary,1027,152,yes
761,25,student,secondary,154,180,yes
762,29,student,unknown,7585,198,yes
763,29,technician,tertiary,2489,86,yes
764,32,management,tertiary,2667,181,yes
765,42,management,tertiary,144,87,yes
766,26,admin.,tertiary,760,281,yes
767,73,retired,secondary,1050,181,yes
768,26,student,secondary,5296,205,yes
769,64,retired,tertiary,1644,179,yes
770,39,services,secondary,53,394,yes
771,36,services,secondary,52,179,yes
772,33,management,tertiary,2240,278,yes
773,31,technician,tertiary,1570,286,yes
774,59,unemployed,secondary,957,89,yes
775,35,management,tertiary,2161,181,yes
776,69,retired,unknown,426,90,yes
777,31,management,tertiary,147,181,yes
778,35,technician,secondary,294,90,yes
779,34,management,tertiary,158,181,yes
780,33,management,tertiary,0,326,yes
781,36,services,secondary,4721,90,yes
782,44,management,unknown,282,154,yes
783,19,student,unknown,108,182,yes
784,51,blue-collar,primary,3764,181,yes
785,52,unemployed,secondary,1416,182,yes
786,39,management,tertiary,494,478,yes
787,80,retired,primary,155,93,yes
788,72,retired,secondary,951,339,yes
789,36,management,tertiary,495,182,yes
790,74,retired,tertiary,1843,185,yes
791,35,blue-collar,secondary,262,181,yes
792,38,housemaid,secondary,465,302,yes
793,53,admin.,secondary,1796,91,yes
794,29,management,tertiary,874,181,yes
795,64,retired,primary,2140,155,yes
796,46,management,tertiary,273,184,yes
797,31,management,tertiary,3384,187,yes
798,43,management,tertiary,2367,181,yes
799,60,admin.,secondary,3735,90,yes
800,30,student,secondary,1681,106,yes
801,43,services,secondary,774,421,yes
802,62,management,tertiary,3371,178,yes
803,57,management,tertiary,10583,178,yes
804,47,management,tertiary,334,326,yes
805,30,self-employed,tertiary,916,90,yes
806,28,admin.,tertiary,832,342,yes
807,57,management,tertiary,3287,337,yes
808,47,management,tertiary,288,181,yes
809,27,student,secondary,6036,181,yes
810,26,management,tertiary,3,350,yes
811,50,technician,secondary,0,184,yes
812,84,retired,secondary,81204,94,yes
813,46,management,unknown,2466,370,yes
814,47,admin.,secondary,70,374,yes
815,54,technician,secondary,2102,626,yes
816,24,student,secondary,4126,185,yes
817,29,management,unknown,560,307,yes
818,32,management,secondary,1088,363,yes
819,33,self-employed,tertiary,562,363,yes
820,33,management,tertiary,718,98,yes
821,57,retired,unknown,230,210,yes
822,27,technician,tertiary,-67,236,yes
823,26,management,tertiary,1646,206,yes
824,49,admin.,secondary,197,182,yes
825,32,management,tertiary,2016,348,yes
826,36,management,tertiary,436,595,yes
827,38,management,tertiary,413,179,yes
828,23,student,secondary,107,181,yes
829,44,services,primary,2557,181,yes
830,35,management,tertiary,2646,183,yes
831,75,retired,secondary,3771,181,yes
832,59,technician,secondary,1,378,yes
833,36,blue-collar,primary,1177,311,yes
834,22,services,secondary,129,181,yes
835,22,student,primary,3472,181,yes
836,30,student,tertiary,7529,183,yes
837,55,unemployed,secondary,309,181,yes
838,38,blue-collar,secondary,0,181,yes
839,39,blue-collar,secondary,1672,648,yes
840,38,technician,secondary,1711,202,yes
841,30,student,secondary,2046,254,yes
842,52,technician,secondary,371,182,yes
843,62,management,tertiary,997,304,yes
844,40,technician,tertiary,206,185,yes
845,42,self-employed,secondary,1216,521,yes
846,43,technician,unknown,11115,182,yes
847,73,retired,primary,796,182,yes
848,77,management,unknown,1780,182,yes
849,46,admin.,primary,429,369,yes
850,35,technician,secondary,2779,186,yes
851,26,management,tertiary,222,334,yes
852,45,blue-collar,secondary,0,192,yes
853,29,management,tertiary,1445,143,yes
854,30,technician,tertiary,655,202,yes
855,63,blue-collar,primary,115,180,yes
856,54,admin.,unknown,140,182,yes
857,76,self-employed,unknown,4984,182,yes
858,30,management,tertiary,697,181,yes
859,64,retired,secondary,4787,182,yes
860,55,housemaid,secondary,962,181,yes
861,41,unemployed,tertiary,0,181,yes
862,63,retired,primary,12067,191,yes
863,37,management,secondary,565,398,yes
864,19,student,secondary,329,190,yes
865,61,retired,secondary,4243,182,yes
866,54,technician,tertiary,395,183,yes
867,45,admin.,secondary,205,90,yes
868,48,blue-collar,secondary,1730,89,yes
869,60,blue-collar,primary,5,95,yes
870,29,housemaid,tertiary,19,88,yes
871,77,retired,tertiary,7802,92,yes
872,64,management,unknown,2352,182,yes
873,80,retired,primary,155,53,yes
874,33,admin.,tertiary,79,195,yes
875,41,technician,tertiary,1646,90,yes
876,74,retired,secondary,935,99,yes
877,46,blue-collar,secondary,640,55,yes
878,37,management,tertiary,2283,98,yes
879,51,technician,tertiary,0,66,yes
880,35,management,tertiary,62,88,yes
881,53,management,tertiary,3634,88,yes
882,46,management,tertiary,273,53,yes
883,78,retired,secondary,3417,181,yes
884,34,technician,secondary,133,181,yes
885,54,management,tertiary,1624,182,yes
886,33,services,secondary,386,181,yes
887,54,unknown,secondary,2206,91,yes
888,40,admin.,secondary,260,181,yes
889,63,retired,tertiary,0,181,yes
890,37,management,tertiary,2987,87,yes
891,48,blue-collar,secondary,1230,182,yes
892,35,management,tertiary,8000,90,yes
893,68,retired,secondary,1146,71,yes
894,37,technician,tertiary,197,87,yes
895,58,admin.,secondary,169,87,yes
896,37,management,tertiary,393,275,yes
897,34,admin.,secondary,920,179,yes
898,50,admin.,secondary,3608,182,yes
899,56,management,primary,870,179,yes
900,57,retired,primary,9367,92,yes
901,29,unemployed,primary,1374,178,yes
902,75,retired,tertiary,6027,179,yes
903,46,management,tertiary,349,88,yes
904,52,management,tertiary,583,181,yes
905,38,management,tertiary,1276,182,yes
906,64,retired,secondary,1612,89,yes
907,62,retired,secondary,3114,186,yes
908,41,admin.,tertiary,1,361,yes
909,53,technician,secondary,195,90,yes
910,47,blue-collar,secondary,1568,91,yes
911,46,self-employed,secondary,706,386,yes
912,21,student,secondary,215,89,yes
913,71,retired,primary,3230,133,yes
914,52,admin.,secondary,726,378,yes
915,30,admin.,secondary,265,181,yes
916,59,management,primary,1727,358,yes
917,33,services,secondary,2881,328,yes
918,31,technician,secondary,846,205,yes
919,66,management,unknown,2149,90,yes
920,67,retired,primary,1430,135,yes
921,46,housemaid,secondary,38,183,yes
922,47,services,unknown,973,479,yes
923,60,unemployed,secondary,1047,279,yes
924,36,technician,secondary,1368,292,yes
925,33,admin.,tertiary,272,237,yes
926,28,blue-collar,secondary,-46,91,yes
927,28,services,secondary,168,140,yes
928,28,management,tertiary,223,278,yes
929,49,admin.,tertiary,228,92,yes
930,27,blue-collar,tertiary,644,182,yes
931,28,admin.,secondary,330,182,yes
932,30,technician,secondary,1165,183,yes
933,38,admin.,secondary,0,181,yes
934,36,technician,secondary,2823,371,yes
935,28,management,tertiary,187,92,yes
936,80,retired,secondary,8304,64,yes
937,31,management,tertiary,147,92,yes
938,39,services,secondary,323,188,yes
939,36,management,tertiary,495,94,yes
940,56,admin.,secondary,602,130,yes
941,71,retired,primary,275,425,yes
942,26,services,tertiary,12,181,yes
943,68,retired,primary,2027,92,yes
944,27,management,tertiary,1720,224,yes
945,45,technician,tertiary,2033,285,yes
946,66,housemaid,primary,1230,181,yes
947,30,management,tertiary,572,183,yes
948,34,management,tertiary,3301,227,yes
949,46,blue-collar,secondary,1723,52,yes
950,52,blue-collar,secondary,955,134,yes
951,25,blue-collar,secondary,303,92,yes
952,57,management,tertiary,3287,84,yes
953,64,retired,primary,109,225,yes
954,33,management,tertiary,224,107,yes
955,36,management,tertiary,538,183,yes
956,25,student,secondary,1957,385,yes
957,43,services,secondary,774,91,yes
958,49,management,tertiary,1167,150,yes
959,42,technician,tertiary,2611,389,yes
960,27,blue-collar,secondary,3145,179,yes
961,47,management,tertiary,334,94,yes
962,39,technician,tertiary,393,94,yes
963,45,management,unknown,2724,182,yes
964,60,retired,secondary,11,586,yes
965,58,blue-collar,primary,3109,287,yes
966,41,admin.,secondary,3126,91,yes
967,23,services,secondary,488,91,yes
968,35,unemployed,secondary,978,182,yes
969,33,management,tertiary,718,84,yes
970,48,admin.,secondary,1544,450,yes
971,43,management,tertiary,0,296,yes
972,32,management,tertiary,12569,295,yes
973,63,retired,secondary,2896,119,yes
974,39,management,tertiary,224,88,yes
975,30,technician,tertiary,0,424,yes
976,32,management,tertiary,623,194,yes
977,60,technician,secondary,259,386,yes
978,37,technician,secondary,432,776,yes
979,48,management,tertiary,159,251,yes
980,52,services,secondary,657,460,yes
981,29,management,tertiary,1808,433,yes
982,47,management,tertiary,6651,412,yes
983,70,retired,primary,2795,181,yes
984,28,management,tertiary,1414,521,yes
985,80,retired,secondary,668,371,yes
986,29,management,tertiary,502,87,yes
987,35,blue-collar,unknown,484,87,yes
988,38,admin.,secondary,1767,239,yes
989,50,unknown,unknown,558,683,yes
990,43,admin.,secondary,386,529,yes
991,57,retired,secondary,1044,182,yes
992,31,management,tertiary,2907,194,yes
993,25,blue-collar,secondary,1857,91,yes
994,33,management,tertiary,1962,181,yes
995,79,retired,primary,2787,377,yes
996,36,management,unknown,62,91,yes
997,26,blue-collar,secondary,2007,182,yes
998,70,retired,primary,482,181,yes
999,86,retired,primary,1255,180,yes
1000,35,management,secondary,724,415,yes
1001,66,retired,secondary,154,181,yes
1002,30,management,tertiary,232,91,yes
1003,60,retired,tertiary,979,181,yes
1004,46,admin.,secondary,5021,182,yes
1005,63,blue-collar,secondary,180,182,yes
1006,35,services,secondary,2918,407,yes
1007,64,retired,secondary,588,179,yes
1008,22,student,primary,423,179,yes
1009,48,unemployed,secondary,817,183,yes
1010,34,technician,secondary,806,458,yes
1011,60,admin.,unknown,478,311,yes
1012,36,management,tertiary,1057,164,yes
1013,57,retired,secondary,3738,92,yes
1014,29,admin.,secondary,1277,481,yes
1015,24,admin.,secondary,1295,92,yes
1016,34,unemployed,tertiary,1974,342,yes
1017,27,admin.,tertiary,2855,178,yes
1018,93,retired,unknown,775,177,yes
1019,36,management,tertiary,203,179,yes
1020,30,student,tertiary,3026,535,yes
1021,41,technician,tertiary,431,88,yes
1022,82,retired,primary,243,180,yes
1023,37,technician,secondary,1707,784,yes
1024,46,admin.,unknown,5511,389,yes
1025,61,self-employed,tertiary,10861,259,yes
1026,33,management,tertiary,373,180,yes
1027,45,technician,secondary,2776,181,yes
1028,61,retired,secondary,1058,91,yes
1029,40,admin.,secondary,0,182,yes
1030,82,housemaid,primary,1381,181,yes
1031,27,student,tertiary,311,148,yes
1032,53,blue-collar,primary,306,181,yes
1033,57,technician,tertiary,1181,182,yes
1034,31,management,tertiary,1761,440,yes
1035,61,admin.,unknown,4629,183,yes
1036,35,unemployed,tertiary,154,181,yes
1037,77,retired,secondary,4112,184,yes
1038,32,management,tertiary,6138,90,yes
1039,61,management,unknown,264,178,yes
1040,69,retired,tertiary,2144,184,yes
1041,69,technician,tertiary,482,267,yes
1042,34,admin.,tertiary,0,183,yes
1043,45,management,tertiary,4831,182,yes
1044,64,retired,primary,12067,92,yes
1045,35,technician,secondary,1227,134,yes
1046,34,management,secondary,369,342,yes
1047,55,technician,unknown,240,277,yes
1048,53,admin.,secondary,2398,180,yes
1049,63,management,tertiary,2785,392,yes
1050,37,management,tertiary,62,272,yes
1051,29,student,secondary,1377,446,yes
1052,62,retired,secondary,569,180,yes
1053,34,technician,secondary,0,470,yes
1054,56,services,secondary,1989,181,yes
1055,48,housemaid,primary,46,180,yes
1056,68,retired,tertiary,2812,181,yes
1057,62,retired,secondary,569,1,yes
1058,68,retired,tertiary,2812,1,yes
1059,38,management,tertiary,1199,1,yes
1060,63,entrepreneur,secondary,3904,187,yes
1061,45,admin.,secondary,205,92,yes
1062,59,unemployed,secondary,1625,180,yes
1063,35,unemployed,tertiary,415,92,yes
1064,93,retired,unknown,775,13,yes
1065,33,technician,secondary,180,435,yes
1066,48,housemaid,primary,46,1,yes
1067,38,services,secondary,4017,96,yes
1068,29,management,tertiary,437,92,yes
1069,38,technician,secondary,318,182,yes
1070,41,technician,tertiary,1646,92,yes
1071,56,management,tertiary,2037,91,yes
1072,33,technician,secondary,2979,437,yes
1073,34,admin.,secondary,661,183,yes
1074,34,management,tertiary,417,174,yes
1075,37,management,tertiary,2283,92,yes
1076,33,student,secondary,1536,178,yes
1077,61,blue-collar,primary,5,94,yes
1078,22,student,secondary,216,179,yes
1079,37,management,secondary,565,93,yes
1080,35,admin.,secondary,-32,178,yes
1081,57,admin.,unknown,2038,182,yes
1082,60,technician,secondary,824,181,yes
1083,33,management,tertiary,1514,728,yes
1084,53,unemployed,secondary,94,181,yes
1085,30,technician,tertiary,2325,127,yes
1086,36,student,unknown,417,181,yes
1087,56,technician,secondary,3450,181,yes
1088,38,entrepreneur,secondary,2543,414,yes
1089,29,admin.,secondary,464,518,yes
1090,61,retired,secondary,1853,181,yes
1091,62,blue-collar,secondary,272,286,yes
1092,65,entrepreneur,tertiary,2331,183,yes
1093,60,technician,secondary,116,181,yes
1094,30,student,secondary,1779,433,yes
1095,51,management,tertiary,346,180,yes
1096,36,self-employed,tertiary,353,181,yes
1097,42,management,tertiary,27696,91,yes
1098,58,management,secondary,2155,182,yes
1099,43,blue-collar,secondary,413,182,yes
1100,77,retired,primary,2590,178,yes
1101,34,blue-collar,secondary,320,828,yes
1102,35,blue-collar,secondary,1454,182,yes
1103,39,blue-collar,secondary,1382,182,yes
1104,35,self-employed,tertiary,2427,31,yes
1105,48,unemployed,secondary,926,178,yes
1106,26,unemployed,secondary,632,181,yes
1107,55,unknown,secondary,2206,91,yes
1108,49,services,primary,1830,179,yes
1109,37,technician,tertiary,341,182,yes
1110,61,retired,secondary,523,183,yes
1111,33,technician,secondary,484,182,yes
1112,27,blue-collar,secondary,535,95,yes
1113,24,student,secondary,431,185,yes
1114,61,housemaid,primary,211,186,yes
1115,60,management,tertiary,315,183,yes
1116,32,admin.,secondary,200,29,yes
1117,31,services,secondary,-205,579,yes
1118,28,blue-collar,secondary,-46,92,yes
1119,55,admin.,secondary,8304,92,yes
1120,37,management,tertiary,1113,183,yes
1121,33,admin.,tertiary,272,92,yes
1122,75,retired,primary,1413,188,yes
1123,48,unknown,unknown,1819,458,yes
1124,41,unemployed,tertiary,7968,184,yes
1125,25,student,secondary,154,183,yes
1126,27,student,tertiary,5169,466,yes
1127,49,admin.,tertiary,228,93,yes
1128,43,technician,secondary,4945,185,yes
1129,52,management,unknown,1708,75,yes
1130,48,management,tertiary,0,125,yes
1131,65,admin.,secondary,952,96,yes
1132,37,services,secondary,52,185,yes
1133,37,management,tertiary,6771,186,yes
1134,51,management,tertiary,151,427,yes
1135,38,admin.,secondary,0,92,yes
1136,34,management,tertiary,2240,184,yes
1137,60,unemployed,secondary,957,184,yes
1138,36,management,tertiary,2161,183,yes
1139,46,student,unknown,1527,184,yes
1140,80,retired,secondary,8304,91,yes
1141,39,management,tertiary,494,183,yes
1142,62,retired,secondary,2801,183,yes
1143,84,retired,tertiary,4761,92,yes
1144,31,management,tertiary,877,92,yes
1145,33,unemployed,secondary,2066,749,yes
1146,33,admin.,secondary,555,365,yes
1147,64,retired,primary,48,92,yes
1148,48,technician,primary,235,191,yes
1149,28,admin.,secondary,1595,254,yes
1150,28,student,tertiary,5741,200,yes
1151,69,retired,unknown,426,185,yes
1152,28,management,tertiary,187,93,yes
1153,52,unemployed,secondary,1416,187,yes
1154,25,student,secondary,486,199,yes
1155,62,retired,tertiary,2557,216,yes
1156,41,admin.,secondary,3138,398,yes
1157,28,management,tertiary,1720,91,yes
1158,75,retired,primary,1765,187,yes
1159,35,blue-collar,secondary,262,75,yes
1160,49,management,tertiary,1093,246,yes
1161,39,management,unknown,76,183,yes
1162,38,management,tertiary,1477,769,yes
1163,72,retired,tertiary,3561,184,yes
1164,31,management,tertiary,3340,469,yes
1165,49,technician,tertiary,1071,91,yes
1166,29,management,tertiary,247,587,yes
1167,60,retired,secondary,975,792,yes
1168,31,student,tertiary,4951,81,yes
1169,37,management,tertiary,488,854,yes
1170,46,management,tertiary,624,183,yes
1171,44,management,tertiary,2367,184,yes
1172,23,technician,secondary,283,184,yes
1173,60,admin.,secondary,3735,184,yes
1174,55,management,secondary,2693,184,yes
1175,43,unemployed,secondary,0,184,yes
1176,31,housemaid,secondary,243,842,yes
1177,29,unemployed,secondary,1055,603,yes
1178,59,management,tertiary,5397,92,yes
1179,32,blue-collar,secondary,2093,444,yes
1180,49,management,tertiary,1167,91,yes
1181,55,services,secondary,0,193,yes
1182,38,services,secondary,2678,187,yes
1183,61,retired,secondary,11,92,yes
1184,28,management,tertiary,390,232,yes
1185,31,student,secondary,3511,96,yes
1186,39,management,tertiary,2939,99,yes
1187,48,services,unknown,973,134,yes
1188,32,technician,unknown,491,91,yes
1189,58,admin.,secondary,3337,690,yes
1190,48,admin.,secondary,368,140,yes
1191,28,unknown,unknown,326,231,yes
1192,36,technician,secondary,12264,182,yes
1193,67,retired,secondary,203,266,yes
1194,30,management,tertiary,502,95,yes
1195,31,management,tertiary,4328,165,yes
1196,33,management,tertiary,131,427,yes
1197,36,management,tertiary,2646,182,yes
1198,62,self-employed,tertiary,6,183,yes
1199,29,self-employed,tertiary,1579,92,yes
1200,26,blue-collar,secondary,2007,92,yes
1201,59,technician,secondary,1,182,yes
1202,51,management,tertiary,469,182,yes
1203,27,technician,secondary,643,93,yes
1204,60,retired,secondary,514,213,yes
1205,42,unemployed,secondary,1289,92,yes
1206,47,admin.,secondary,3676,95,yes
1207,43,unemployed,tertiary,0,94,yes
1208,22,management,tertiary,104,185,yes
1209,49,blue-collar,secondary,1946,95,yes
1210,42,management,unknown,1519,92,yes
1211,44,management,tertiary,1090,93,yes
1212,64,retired,secondary,4833,181,yes
1213,29,student,secondary,1925,149,yes
1214,52,management,secondary,335,182,yes
1215,52,technician,secondary,371,183,yes
1216,54,management,tertiary,5475,91,yes
1217,37,management,tertiary,203,90,yes
1218,77,retired,secondary,820,181,yes
1219,34,technician,secondary,1279,91,yes
1220,29,blue-collar,tertiary,455,148,yes
1221,38,management,tertiary,536,92,yes
1222,30,management,tertiary,985,94,yes
1223,74,retired,secondary,935,173,yes
1224,31,admin.,secondary,410,185,yes
1225,33,admin.,secondary,51,284,yes
1226,78,management,unknown,1780,185,yes
1227,26,management,tertiary,222,120,yes
1228,47,admin.,secondary,1210,91,yes
1229,56,admin.,secondary,1693,442,yes
1230,54,technician,tertiary,876,541,yes
1231,46,technician,unknown,3308,91,yes
1232,24,student,secondary,822,91,yes
1233,70,retired,secondary,0,92,yes
1234,63,entrepreneur,secondary,3904,96,yes
1235,38,technician,tertiary,88,186,yes
1236,44,entrepreneur,tertiary,121,91,yes
1237,52,technician,tertiary,0,92,yes
1238,35,technician,secondary,0,96,yes
1239,29,admin.,secondary,464,91,yes
1240,41,unemployed,tertiary,79,390,yes
1241,62,retired,tertiary,2557,57,yes
1242,62,blue-collar,secondary,272,92,yes
1243,38,entrepreneur,secondary,2543,93,yes
1244,36,admin.,secondary,1224,374,yes
1245,34,blue-collar,secondary,320,92,yes
1246,60,services,tertiary,4256,92,yes
1247,29,management,secondary,703,550,yes
1248,32,blue-collar,secondary,136,188,yes
1249,75,retired,tertiary,3810,183,yes
1250,68,retired,secondary,1146,187,yes
1251,53,management,tertiary,583,184,yes
1252,73,retired,secondary,2850,40,yes
1253,72,retired,secondary,5715,184,yes
1254,59,management,tertiary,2239,90,yes
1255,34,services,secondary,2918,196,yes
1256,37,admin.,tertiary,4708,181,yes
1257,31,management,tertiary,3283,73,yes
1258,33,unemployed,secondary,1211,188,yes
1259,30,management,tertiary,697,102,yes
1260,40,management,tertiary,4539,439,yes
1261,28,services,tertiary,128,414,yes
1262,47,management,tertiary,1147,95,yes
1263,37,unemployed,secondary,1978,182,yes
1264,23,student,secondary,922,184,yes
1265,40,technician,secondary,694,119,yes
1266,57,management,secondary,2155,91,yes
1267,35,technician,tertiary,7050,187,yes
1268,45,management,secondary,644,168,yes
1269,34,admin.,tertiary,69,1,yes
1270,24,management,tertiary,1506,95,yes
1271,30,services,tertiary,1788,181,yes
1272,27,unknown,secondary,1187,101,yes
1273,71,retired,tertiary,653,189,yes
1274,41,management,tertiary,3426,297,yes
1275,29,admin.,tertiary,238,88,yes
1276,36,technician,secondary,27,260,yes
1277,51,technician,tertiary,1347,243,yes
1278,61,retired,tertiary,2557,190,yes
1279,34,technician,secondary,0,2,yes
1280,55,technician,tertiary,1320,91,yes
1281,69,retired,secondary,0,90,yes
1282,41,unemployed,secondary,1077,387,yes
1283,45,admin.,primary,429,181,yes
1284,48,blue-collar,secondary,863,350,yes
1285,50,technician,secondary,0,120,yes
1286,30,self-employed,tertiary,655,184,yes
1287,27,blue-collar,tertiary,567,182,yes
1288,35,technician,secondary,399,345,yes
1289,59,admin.,secondary,3735,121,yes
1290,27,technician,tertiary,401,93,yes
1291,29,self-employed,tertiary,3290,291,yes
1292,61,retired,secondary,938,183,yes
1293,44,technician,tertiary,2033,99,yes
1294,21,student,secondary,2488,169,yes
1295,52,technician,tertiary,2557,204,yes
1296,41,admin.,secondary,6046,182,yes
1297,33,management,tertiary,816,503,yes
1298,33,services,secondary,1697,182,yes
1299,36,entrepreneur,secondary,866,173,yes
1300,42,entrepreneur,secondary,0,140,yes
1301,40,technician,tertiary,11766,242,yes
1302,48,management,secondary,2892,385,yes
1303,55,management,tertiary,2037,273,yes
1304,27,technician,secondary,2,356,yes
1305,36,entrepreneur,secondary,2971,97,yes
1306,34,management,tertiary,3301,92,yes
1307,72,admin.,primary,2321,64,yes
1308,54,services,secondary,0,290,yes
1309,19,student,unknown,108,182,yes
1310,26,student,tertiary,294,91,yes
1311,42,admin.,secondary,527,185,yes
1312,32,management,tertiary,3283,191,yes
1313,31,self-employed,tertiary,2666,97,yes
1314,62,retired,secondary,569,184,yes
1315,58,management,tertiary,473,262,yes
1316,53,admin.,secondary,1796,193,yes
1317,45,management,tertiary,226,179,yes
1318,60,blue-collar,primary,5,92,yes
1319,31,services,secondary,447,77,yes
1320,39,services,secondary,91,185,yes
1321,38,technician,secondary,5115,95,yes
1322,38,admin.,secondary,19,251,yes
1323,38,blue-collar,secondary,0,183,yes
1324,35,student,tertiary,387,347,yes
1325,34,management,tertiary,0,86,yes
1326,58,retired,primary,2538,111,yes
1327,34,technician,secondary,133,187,yes
1328,33,admin.,tertiary,146,91,yes
1329,77,retired,primary,2590,277,yes
1330,37,management,tertiary,238,92,yes
1331,38,management,tertiary,238,92,yes
1332,38,management,tertiary,413,183,yes
1333,31,management,tertiary,1331,86,yes
1334,31,technician,tertiary,985,57,yes
1335,40,technician,secondary,2266,147,yes
1336,27,blue-collar,secondary,535,87,yes
1337,62,housemaid,tertiary,1528,184,yes
1338,33,admin.,secondary,-370,345,yes
1339,27,technician,tertiary,11862,97,yes
1340,47,housemaid,secondary,3940,97,yes
1341,43,services,tertiary,4216,195,yes
1342,49,services,primary,0,166,yes
1343,28,unemployed,primary,7459,269,yes
1344,32,admin.,secondary,131,183,yes
1345,29,management,secondary,231,14,yes
1346,23,technician,secondary,598,195,yes
1347,41,technician,secondary,1819,371,yes
1348,66,management,secondary,587,392,yes
1349,62,retired,secondary,1495,57,yes
1350,33,management,tertiary,271,91,yes
1351,54,management,tertiary,1014,162,yes
1352,45,management,tertiary,1411,102,yes
1353,67,retired,unknown,2540,92,yes
1354,31,technician,secondary,2544,184,yes
1355,33,technician,tertiary,1699,94,yes
1356,56,retired,secondary,393,221,yes
1357,35,technician,tertiary,2658,141,yes
1358,32,student,tertiary,64,105,yes
1359,36,admin.,tertiary,994,90,yes
1360,55,retired,secondary,2204,264,yes
1361,42,unemployed,tertiary,576,96,yes
1362,40,management,tertiary,3840,409,yes
1363,26,student,tertiary,5169,35,yes
1364,31,management,tertiary,533,91,yes
1365,44,self-employed,tertiary,1070,104,yes
1366,48,management,tertiary,0,182,yes
1367,35,unemployed,tertiary,415,89,yes
1368,46,technician,secondary,3434,101,yes
1369,32,admin.,secondary,35,126,yes
1370,30,management,tertiary,5359,98,yes
1371,31,technician,tertiary,2166,182,yes
1372,36,management,tertiary,495,97,yes
1373,34,admin.,secondary,2374,209,yes
1374,28,student,secondary,1925,88,yes
1375,23,services,secondary,279,370,yes
1376,33,unknown,secondary,335,177,yes
1377,53,management,unknown,2240,385,yes
1378,32,entrepreneur,secondary,390,280,yes
1379,24,student,secondary,1234,156,yes
1380,56,management,tertiary,616,83,yes
1381,27,services,secondary,1347,193,yes
1382,60,retired,secondary,1853,183,yes
1383,64,management,tertiary,3951,91,yes
1384,48,admin.,secondary,660,561,yes
1385,20,student,secondary,215,95,yes
1386,77,retired,primary,3324,91,yes
1387,32,technician,tertiary,1246,85,yes
1388,33,management,tertiary,1271,330,yes
1389,51,management,tertiary,346,192,yes
1390,36,management,tertiary,1379,186,yes
1391,49,management,tertiary,1093,91,yes
1392,48,management,tertiary,334,92,yes
1393,25,student,secondary,125,92,yes
1394,37,management,tertiary,1113,182,yes
1395,25,blue-collar,secondary,1857,187,yes
1396,62,self-employed,tertiary,6,182,yes
1397,34,services,secondary,1076,182,yes
1398,45,management,tertiary,2048,804,yes
1399,19,student,primary,608,180,yes
1400,33,blue-collar,unknown,-274,329,yes
1401,43,admin.,secondary,132,71,yes
1402,50,blue-collar,primary,3764,99,yes
1403,37,services,secondary,4017,196,yes
1404,24,blue-collar,secondary,272,94,yes
1405,43,blue-collar,secondary,2160,98,yes
1406,23,student,tertiary,691,178,yes
1407,37,unknown,tertiary,0,97,yes
1408,46,housemaid,primary,3512,197,yes
1409,59,entrepreneur,secondary,496,183,yes
1410,74,retired,tertiary,1843,184,yes
1411,42,unemployed,secondary,1289,415,yes
1412,29,housemaid,tertiary,19,230,yes
1413,41,management,tertiary,254,294,yes
1414,31,blue-collar,secondary,136,267,yes
1415,27,student,tertiary,13107,314,yes
1416,42,management,tertiary,11008,405,yes
1417,30,management,tertiary,536,91,yes
1418,41,management,tertiary,1757,239,yes
1419,57,management,unknown,854,40,yes
1420,58,retired,secondary,1230,87,yes
1421,36,management,tertiary,93,182,yes
1422,34,admin.,tertiary,69,251,yes
1423,30,services,secondary,-158,370,yes
1424,27,admin.,secondary,4590,89,yes
1425,36,management,tertiary,0,143,yes
1426,52,admin.,secondary,363,462,yes
1427,39,technician,secondary,385,48,yes
1428,24,technician,secondary,556,94,yes
1429,59,management,tertiary,315,176,yes
1430,35,student,secondary,188,200,yes
1431,42,technician,unknown,11115,102,yes
1432,58,admin.,secondary,169,92,yes
1433,29,student,secondary,67,187,yes
1434,30,admin.,secondary,396,348,yes
1435,34,technician,secondary,2085,182,yes
1436,44,blue-collar,primary,36,371,yes
1437,53,management,tertiary,50,337,yes
1438,37,management,tertiary,102,258,yes
1439,36,blue-collar,primary,828,345,yes
1440,32,technician,tertiary,2688,57,yes
1441,32,blue-collar,secondary,889,99,yes
