,klpc,distocenterpc,wdispc,nodessimpc,pc_node_num,klpriv,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_intra_dis_diff_pc_priv,cluster_real_node_num,epsilon
149,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10357826082720852,54287.765835579514,14731.280044284953,0.9464285714285714,53.0,1309.3863072776294,56.0,10.0
150,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12140739266420406,64382.35435267857,9220.434901223492,0.8571428571428572,64.0,11244.136329422756,56.0,15.0
151,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.10183100210459489,49335.291208791205,8525.754119428602,0.9285714285714286,52.0,9936.79249656594,56.0,15.0
152,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1204553168179278,60256.82738095238,4614.403109566745,0.7678571428571428,69.0,3337.797619047611,56.0,15.0
153,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1192957773042712,52468.974773242626,8890.705791885426,0.875,63.0,3313.2553854875296,56.0,15.0
154,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.1205223354395245,56189.70758928572,5725.104851067005,0.8571428571428572,48.0,12377.514076166182,56.0,15.0
155,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11234175395445578,60205.76416256158,10706.85381400111,0.9642857142857143,58.0,5165.678909105358,56.0,15.0
156,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11794582661118473,64689.35515873016,15543.611151009072,0.875,63.0,2812.963624338634,56.0,15.0
157,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10405345366131252,62267.73617511522,14278.357992332112,0.8928571428571429,62.0,12450.828437019976,56.0,15.0
158,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11438146696475658,61235.7037037037,18709.255282456186,0.9642857142857143,54.0,7967.877810846556,56.0,15.0
159,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10357826082720852,54287.765835579514,14731.280044284953,0.9464285714285714,53.0,1309.3863072776294,56.0,15.0
160,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12140739266420406,64382.35435267857,9220.434901223492,0.8571428571428572,64.0,11244.136329422756,56.0,20.0
161,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.10183100210459489,49335.291208791205,8525.754119428602,0.9285714285714286,52.0,9936.79249656594,56.0,20.0
162,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1204553168179278,60256.82738095238,4614.403109566745,0.7678571428571428,69.0,3337.797619047611,56.0,20.0
163,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1192957773042712,52468.974773242626,8890.705791885426,0.875,63.0,3313.2553854875296,56.0,20.0
164,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.1205223354395245,56189.70758928572,5725.104851067005,0.8571428571428572,48.0,12377.514076166182,56.0,20.0
165,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11234175395445578,60205.76416256158,10706.85381400111,0.9642857142857143,58.0,5165.678909105358,56.0,20.0
166,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11794582661118473,64689.35515873016,15543.611151009072,0.875,63.0,2812.963624338634,56.0,20.0
167,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10405345366131252,62267.73617511522,14278.357992332112,0.8928571428571429,62.0,12450.828437019976,56.0,20.0
168,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11438146696475658,61235.7037037037,18709.255282456186,0.9642857142857143,54.0,7967.877810846556,56.0,20.0
169,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10357826082720852,54287.765835579514,14731.280044284953,0.9464285714285714,53.0,1309.3863072776294,56.0,20.0
